"3.944,6.368,8.378,4.01,0.818,-0.462","4.068,6.75,8.504,3.936,1.318,-2.046","4.4,6.896,8.31,3.56,1.688,-3.792","4.676,6.922,7.886,3.06,1.606,-5.296","4.648,6.882,7.746,2.382,0.79,-6.844","4.738,7.502,7.606,1.542,-1.074,-8.45","4.726,7.978,7.524,0.28,-2.794,-10.252","4.8,8.698,7.758,-0.95,-3.942,-11.846","5.33,9.85,8.284,-2.222,-4.934,-13.352","6.956,11.364,9.574,-3.558,-5.688,-14.784","10.054,14.248,11.642,-5.75,-5.978,-16.126","14.324,17.746,14.996,-7.856,-5.56,-17.384","17.586,23.314,17.924,-10.174,-4.784,-18.162","19.288,29.216,20.568,-10.738,-4.176,-18.236","20.09,35.49,22.702,-6.332,-3.444,-15.556","20.092,38.498,24.0,-6.018,-4.506,-14.474","20.454,38.498,22.452,-5.732,-3.508,-16.432","22.018,38.434,16.57,-7.858,-1.09,-16.746","24.656,38.498,8.47,-7.7,-1.704,-9.382","29.136,38.498,-0.022,-6.996,-0.428,-3.594","28.95,36.29,-3.442,-7.48,0.702,-3.354","31.63,27.304,-0.962,-5.218,-1.882,-0.03","37.706,17.032,0.678,-4.038,-1.384,1.342","34.002,12.308,5.54,-3.63,-0.836,1.838","30.594,9.334,12.544,-0.952,-0.374,2.06","30.732,11.48,14.53,1.756,0.434,2.876","30.782,14.064,14.156,3.602,1.166,3.462","29.094,18.858,7.604,4.674,1.45,3.16","34.598,18.19,-26.842,4.936,1.294,2.63","39.226,-16.15,-32.848,4.286,0.712,2.552","39.226,-13.376,-3.244,2.888,0.066,2.284","39.226,21.67,7.974,1.684,-0.202,1.9","39.226,0.01,-5.684,0.748,-0.236,1.88","37.676,-39.226,-15.212,-0.202,-0.29,2.076","5.34,-39.226,-7.784,-1.304,-0.316,2.066","-5.56,-32.134,-22.06,-1.94,-0.338,1.92","6.756,13.118,-11.692,-2.174,-0.578,1.68","6.374,20.838,-3.296,-2.192,-0.862,1.314","2.608,-11.996,-4.768,-2.268,-1.062,1.138","8.06,-24.152,-4.776,-2.842,-1.164,1.118","8.814,-19.072,-2.446,-3.656,-1.34,1.292","3.984,-13.364,-2.182,-4.596,-1.526,1.526","-0.798,-11.074,-0.938,-5.108,-1.66,1.728","-2.116,-9.378,0.81,-5.15,-1.75,1.87","-2.018,-5.854,3.732,-4.912,-1.812,1.886","-0.398,-2.448,4.622,-4.62,-1.938,1.782","1.44,-0.754,5.54,-4.466,-2.114,1.672","1.666,1.404,5.96,-4.374,-2.236,1.506","0.28,3.95,5.2,-4.202,-2.302,1.324","-0.862,3.598,5.184,-3.816,-2.342,1.206"
"4.564,0.576,5.628,5.368,-0.492,2.506","4.362,2.092,7.088,5.28,-0.206,2.276","4.208,3.21,7.786,5.136,0.202,1.878","4.01,2.934,7.76,4.986,0.648,1.332","3.744,2.716,6.438,4.478,0.988,0.534","3.16,4.446,5.804,3.524,0.928,-0.71","1.754,8.836,6.014,2.526,0.1,-2.138","1.494,11.644,5.392,1.812,-1.318,-3.538","1.826,11.392,5.152,1.028,-3.022,-4.768","2.212,9.748,4.77,-0.438,-4.762,-5.518","3.196,9.298,3.258,-2.03,-6.04,-6.392","4.974,10.052,3.362,-3.42,-6.83,-8.16","5.41,11.672,4.57,-4.824,-7.092,-10.548","5.706,12.952,5.608,-6.104,-7.034,-12.888","6.888,13.718,6.834,-6.996,-6.934,-15.146","8.072,16.546,7.97,-8.06,-6.662,-16.368","9.906,21.088,8.546,-9.876,-6.85,-16.216","11.664,26.376,7.876,-12.768,-7.06,-15.732","11.412,34.21,6.38,-6.67,-5.184,-15.762","9.19,38.498,1.6,-6.154,-7.884,-12.296","7.636,38.498,-6.768,-12.258,-6.274,-13.15","8.354,38.402,-16.112,-8.882,-2.986,-9.528","9.806,38.498,-21.454,-10.104,-1.488,-4.966","18.196,38.218,-19.168,-9.468,-1.314,-4.332","26.632,32.47,-14.834,-8.138,-2.488,-1.032","29.148,21.862,-7.536,-6.724,-1.83,1.302","30.536,17.94,1.716,-1.61,-0.548,1.578","33.426,17.716,10.61,3.302,0.516,1.61","32.288,12.398,17.858,5.952,0.972,2.33","31.446,5.694,20.11,6.442,0.942,3.248","32.522,1.72,16.24,6.75,0.768,3.58","28.974,2.06,6.382,6.862,0.582,3.342","30.322,11.15,-15.144,6.862,0.3,3.462","39.226,3.798,-18.026,5.792,-0.176,3.594","37.682,9.89,21.206,4.104,-0.55,3.156","37.752,6.778,-15.804,2.334,-0.722,2.798","33.96,-32.184,4.63,1.264,-0.704,2.748","-0.096,-29.856,-12.53,0.912,-0.396,2.742","2.34,-0.316,-11.214,1.166,-0.054,2.818","14.23,22.674,-9.762,1.422,0.05,2.882","9.458,-4.446,-7.962,1.57,0.042,2.678","7.538,-22.966,-5.546,1.228,-0.126,2.536","9.078,-11.29,1.112,0.4,-0.268,2.624","8.478,-4.81,3.574,-0.576,-0.356,2.788","6.304,-6.986,4.98,-1.422,-0.568,2.958","4.816,-9.878,5.084,-1.924,-0.842,3.104","4.694,-8.786,5.256,-2.298,-1.066,3.33","3.894,-5.096,7.208,-2.574,-1.29,3.748","3.114,-0.07,8.484,-2.902,-1.546,4.022","4.128,2.302,9.194,-3.354,-1.794,4.008"
"0.71,7.166,6.952,4.868,-1.38,2.438","0.718,7.49,6.708,5.6,-1.162,2.042","0.872,7.432,6.26,5.95,-0.982,1.644","1.264,7.35,5.518,6.004,-0.842,0.962","1.564,6.948,4.786,5.998,-0.826,-0.126","2.0,7.064,4.512,5.874,-1.21,-1.8","2.44,7.55,4.378,5.002,-2.432,-3.808","2.636,8.078,4.482,3.302,-4.278,-5.966","3.142,8.62,4.51,1.56,-6.18,-7.562","3.882,9.008,4.598,-0.222,-7.792,-8.508","4.916,9.672,5.066,-1.702,-8.482,-9.518","6.21,10.448,5.066,-3.39,-8.37,-10.972","7.888,10.792,4.582,-5.72,-7.996,-12.942","10.376,11.432,4.856,-8.356,-7.76,-14.78","13.09,13.676,5.668,-11.566,-7.56,-16.412","15.692,17.826,5.95,-14.57,-7.534,-17.302","17.178,22.286,5.472,-12.768,-5.47,-15.838","15.754,28.846,3.29,-6.136,-5.962,-13.868","12.726,35.514,-0.852,-14.598,-7.906,-11.23","11.056,38.498,-4.24,-15.086,-3.848,-8.436","11.676,38.498,-5.748,-15.616,0.51,-4.612","14.982,38.428,-5.692,-10.564,2.208,-2.402","20.918,38.498,-4.672,-6.826,-0.156,-2.09","29.588,33.414,-2.82,-7.354,-0.52,-0.74","34.946,19.096,-3.476,-3.142,1.144,0.572","36.152,11.262,0.952,2.506,2.286,1.254","35.464,12.628,9.066,5.566,2.496,2.02","35.18,16.814,13.538,5.052,2.166,2.882","35.084,22.996,11.08,5.06,1.734,3.698","37.5,31.748,-0.43,4.652,1.394,4.244","39.226,31.21,-17.996,4.286,1.25,3.922","39.226,15.542,-26.96,3.202,0.692,3.34","39.226,11.826,12.456,1.516,-0.268,3.078","39.226,23.924,-6.526,0.06,-0.67,3.768","39.226,-21.576,4.62,-0.846,-0.87,4.258","17.618,-39.226,-7.054,-1.252,-1.048,4.02","-15.476,-1.932,-10.664,-1.38,-1.218,3.678","2.714,38.498,-3.748,-1.71,-1.196,3.442","12.482,8.716,-12.704,-1.998,-0.964,3.39","6.96,-36.1,-15.288,-2.264,-0.822,3.594","3.258,-20.016,-10.178,-2.322,-0.79,3.646","6.044,-4.156,-3.778,-2.028,-0.766,3.556","3.864,-8.6,-5.262,-1.648,-0.83,3.508","3.404,-14.396,-3.896,-1.46,-0.974,3.462","1.294,-10.78,-3.914,-1.454,-1.066,3.464","-1.594,-4.726,-2.73,-1.658,-1.186,3.532","-2.528,1.018,-1.37,-2.048,-1.34,3.574","1.186,3.668,0.554,-2.308,-1.524,3.656","2.152,3.494,0.578,-2.424,-1.602,3.786","0.72,1.8,1.282,-2.1,-1.648,3.678"
"2.146,3.53,6.166,3.256,0.874,-0.056","1.998,4.796,5.678,3.552,1.014,-1.866","2.256,6.146,6.28,3.626,0.352,-4.144","2.084,6.856,6.668,2.58,-0.996,-6.36","2.008,6.906,6.776,0.862,-2.486,-7.778","2.414,6.588,6.834,-0.754,-3.924,-9.008","3.244,6.73,6.612,-2.142,-4.898,-10.714","3.934,7.058,6.824,-3.626,-5.484,-12.502","4.44,7.878,7.38,-5.098,-5.782,-13.858","5.876,8.784,7.92,-6.57,-5.978,-15.114","7.464,10.388,8.768,-8.886,-6.634,-16.198","9.816,13.888,10.324,-12.556,-7.764,-16.348","13.04,19.088,11.18,-16.0,-7.23,-15.344","15.12,25.856,10.492,-10.202,-5.456,-15.41","14.458,35.088,7.192,-9.29,-1.844,-17.604","12.566,38.498,2.358,-7.372,1.332,-13.724","11.754,38.498,-1.38,-6.432,-1.038,-9.662","13.95,38.41,-2.05,-8.652,0.164,-3.748","20.526,38.498,-1.132,-10.804,3.988,-1.29","29.788,33.868,-3.594,-6.61,1.894,-0.688","30.742,19.604,-3.792,-4.184,-2.878,0.028","28.038,11.858,-0.234,-3.174,-4.474,-0.122","26.08,9.96,5.514,1.404,-2.366,2.038","22.804,7.636,10.394,3.31,-0.07,3.972","20.404,5.228,11.424,4.086,0.516,4.624","19.402,6.166,8.24,4.748,0.632,5.012","19.246,13.034,0.294,4.708,0.31,5.03","21.722,30.986,-18.078,4.56,-0.15,4.02","38.162,27.418,-6.22,4.148,-0.372,2.896","39.226,8.37,6.836,3.602,-0.822,2.684","39.226,-3.966,-8.35,2.388,-1.244,2.51","37.74,-28.37,-10.496,1.058,-1.21,2.672","12.798,-39.226,-10.074,0.238,-1.202,2.986","-12.534,-16.19,-21.822,-0.32,-1.31,3.076","-15.19,32.052,-19.59,-0.984,-1.526,2.83","-10.502,33.134,-8.868,-1.736,-1.892,2.478","9.19,-11.954,-14.912,-2.446,-2.12,2.306","14.634,-23.596,-4.042,-2.476,-2.144,2.27","13.41,-15.348,-0.254,-2.058,-2.008,2.326","11.432,-14.05,-3.664,-1.184,-1.75,2.424","5.712,-15.816,-3.13,-0.342,-1.556,2.582","1.142,-10.796,-2.578,0.0,-1.448,2.816","0.498,-3.28,0.164,-0.216,-1.444,3.012","2.012,1.954,0.846,-0.692,-1.594,3.182","2.052,4.44,3.82,-1.29,-1.87,3.218","4.428,4.17,6.508,-1.772,-2.162,2.99","6.126,3.984,7.1,-2.038,-2.36,2.742","5.898,4.604,7.082,-2.046,-2.524,2.612","4.434,5.914,6.352,-2.016,-2.576,2.546","3.23,6.742,5.606,-2.126,-2.568,2.502"
"4.09,6.24,6.554,3.47,0.142,-0.732","4.112,6.82,6.574,3.484,0.228,-1.372","4.216,7.274,6.418,3.406,0.112,-2.124","4.548,7.33,6.562,3.106,-0.188,-3.028","4.84,7.636,6.696,2.726,-0.66,-3.862","5.18,8.116,6.826,2.022,-1.358,-4.72","5.794,8.466,6.89,0.938,-2.274,-5.732","6.67,8.94,7.124,-0.322,-3.284,-6.74","7.908,9.856,7.554,-1.632,-4.184,-7.754","9.266,10.852,8.048,-2.868,-5.026,-8.916","10.584,12.106,8.538,-4.204,-5.734,-10.158","12.13,13.96,8.834,-5.418,-6.052,-11.274","14.174,16.064,9.7,-6.368,-5.974,-12.322","16.148,18.96,10.126,-7.062,-5.466,-13.284","17.416,21.664,10.054,-7.342,-4.834,-13.804","17.67,23.856,9.474,-7.682,-4.316,-14.368","16.594,25.074,7.446,-6.74,-3.404,-14.17","15.364,25.874,5.656,-0.91,-2.524,-12.092","15.944,26.122,2.594,-1.736,-3.24,-10.924","16.266,26.626,-0.014,-4.774,-2.39,-7.574","16.722,27.858,-2.352,-2.37,-0.086,-4.76","18.258,28.372,-4.118,-0.692,1.128,-4.416","19.566,27.316,-4.464,0.374,0.928,-3.45","21.182,24.688,-3.0,0.862,1.09,-1.186","22.886,22.112,-0.446,0.002,1.208,0.504","24.708,21.354,2.232,0.112,1.66,1.026","26.854,19.424,4.752,1.072,1.904,1.45","30.38,17.168,6.914,1.314,1.774,1.652","34.694,15.724,7.076,1.226,1.29,2.276","37.636,14.12,8.092,0.192,0.682,2.774","39.226,12.996,5.102,-0.804,0.18,2.866","39.226,1.42,2.066,-1.384,0.152,2.436","32.83,-4.834,7.726,-0.944,0.256,1.704","38.278,-7.026,18.59,0.306,0.356,1.388","35.63,-29.396,2.462,1.018,0.344,1.56","12.224,-34.874,4.038,0.926,0.216,1.812","0.202,-11.388,-8.378,0.364,0.068,1.938","11.718,14.658,-8.994,-0.142,-0.128,1.894","12.452,13.688,-5.888,-0.854,-0.36,1.786","7.828,-0.342,-2.994,-1.398,-0.602,1.642","7.456,-7.66,-4.14,-1.96,-0.784,1.71","6.382,-9.018,1.224,-2.66,-0.892,1.876","4.4,-7.892,1.56,-2.74,-0.83,2.032","3.084,-5.572,5.186,-2.44,-0.584,2.314","1.058,-2.942,3.966,-1.838,-0.376,2.546","0.756,-1.296,2.454,-1.282,-0.272,2.636","1.296,-2.176,0.55,-1.27,-0.382,2.688","2.104,-4.924,0.0,-1.638,-0.666,2.73","2.184,-5.508,-0.034,-2.238,-0.976,2.788","1.932,-1.962,1.878,-2.656,-1.272,2.778"
"2.846,5.996,7.468,0.944,-1.748,0.558","2.962,6.1,7.664,0.826,-1.722,0.176","3.428,6.134,7.642,0.616,-1.74,-0.252","3.864,6.028,7.77,0.372,-1.716,-0.748","4.352,6.118,7.89,0.194,-1.684,-1.29","4.57,6.362,8.082,-0.088,-1.73,-1.8","4.622,6.76,8.12,-0.608,-1.832,-2.326","5.076,6.996,8.14,-1.172,-1.956,-2.948","5.572,7.328,8.68,-1.818,-2.11,-3.578","6.152,7.85,9.104,-2.402,-2.144,-4.3","6.99,8.356,9.354,-2.93,-2.068,-4.976","7.632,9.176,9.936,-3.396,-2.032,-5.596","8.314,10.1,9.644,-4.038,-2.024,-6.222","8.652,10.61,9.214,-4.78,-1.97,-6.716","8.334,11.478,8.57,-5.338,-1.84,-7.046","8.128,12.53,8.052,-5.61,-1.668,-7.394","7.996,13.908,7.782,-5.356,-1.328,-7.666","7.928,15.306,7.228,-5.124,-1.138,-7.668","8.094,16.324,6.15,-4.888,-0.978,-7.612","8.696,16.812,6.48,-4.358,-1.126,-6.732","8.882,18.042,6.7,-0.554,-0.022,-4.408","8.626,18.36,7.154,0.23,0.04,-7.15","8.62,17.57,7.88,-1.21,-0.556,-5.88","8.954,16.366,8.256,-3.176,-0.746,-4.074","9.872,14.538,8.032,-0.664,-0.11,-4.026","10.184,12.912,7.52,-0.464,0.09,-4.89","9.356,12.03,7.706,-1.232,-0.422,-2.532","9.586,12.106,7.282,-2.344,-0.312,-1.628","11.01,11.704,6.2,-1.208,0.006,-1.18","11.99,9.886,5.302,-0.938,-0.012,-0.698","13.414,7.862,3.934,-1.51,-0.228,0.228","16.022,6.12,3.838,-2.09,-0.182,0.642","16.894,5.454,4.074,-1.882,-0.012,0.952","16.676,4.914,8.004,-1.668,0.072,1.196","24.258,-1.024,-12.412,-1.446,0.052,1.534","26.97,-23.134,5.134,-1.544,-0.12,1.714","8.448,-1.788,16.218,-1.798,-0.388,1.922","12.638,11.612,6.338,-2.148,-0.62,2.056","19.234,-13.09,-2.032,-2.43,-0.73,1.93","9.306,-14.986,4.978,-2.446,-0.714,1.634","8.24,2.946,4.886,-1.992,-0.634,1.55","9.076,4.048,2.65,-1.52,-0.588,1.544","8.444,-7.632,0.288,-1.348,-0.614,1.56","5.842,-5.876,0.55,-1.516,-0.73,1.606","5.432,1.03,2.18,-1.892,-0.898,1.63","4.296,1.696,2.268,-2.372,-1.112,1.654","5.19,-1.042,1.752,-2.708,-1.346,1.684","5.238,-0.944,1.824,-3.036,-1.586,1.734","4.816,-0.018,2.602,-3.382,-1.74,1.692","3.86,0.512,3.342,-3.622,-1.738,1.586"
"1.638,5.588,6.368,3.258,-2.328,1.646","1.704,5.954,6.432,3.48,-2.542,1.476","2.024,6.354,6.27,3.63,-2.75,1.278","2.34,6.826,6.16,3.812,-2.868,0.992","2.45,7.198,6.012,4.13,-2.916,0.576","2.624,7.544,5.64,4.572,-2.916,0.044","2.644,7.812,5.36,4.962,-2.898,-0.608","2.672,7.93,5.12,4.998,-2.964,-1.53","2.998,8.046,4.84,4.678,-3.09,-2.706","3.224,8.394,4.752,3.916,-3.33,-3.922","3.342,8.734,4.41,3.1,-3.766,-5.186","3.74,8.934,4.168,2.23,-4.474,-6.462","4.254,9.268,4.236,0.998,-5.38,-7.71","4.828,9.884,4.096,-0.722,-6.29,-8.72","5.768,10.772,3.968,-2.678,-7.13,-9.336","7.106,11.91,4.194,-4.628,-7.724,-9.992","8.494,12.918,4.616,-6.732,-7.974,-10.92","9.464,14.238,4.714,-8.384,-7.9,-11.66","10.246,15.896,4.204,-9.272,-7.344,-11.968","11.614,17.952,4.35,-9.592,-6.434,-11.94","12.896,21.644,4.658,-9.288,-5.41,-11.026","12.822,26.098,5.44,-2.458,-3.138,-7.394","13.648,31.588,7.174,-5.962,-2.972,-6.844","14.95,34.702,6.89,-1.93,-0.774,-7.73","15.95,34.098,4.79,-5.938,-1.056,-4.844","17.872,32.214,2.966,-3.86,-0.34,-2.76","19.698,28.568,-0.202,-2.71,0.31,-2.238","21.86,23.572,-1.17,-0.744,0.32,-0.7","24.552,18.032,-2.132,-1.036,0.456,0.03","26.296,12.832,-1.944,-0.784,0.664,0.506","27.504,11.308,-0.398,0.306,1.028,0.422","28.694,13.97,1.27,1.674,1.294,0.846","29.724,17.01,2.314,1.846,1.51,1.274","33.152,18.252,3.562,1.992,1.512,1.872","36.068,15.864,7.406,1.456,1.308,2.22","32.716,16.01,-11.376,0.566,1.064,2.32","36.462,-28.366,17.494,-0.338,0.802,2.336","10.696,-15.41,13.022,-0.954,0.52,2.316","17.876,-9.908,21.688,-1.338,0.244,2.262","14.198,-7.326,0.402,-1.622,0.112,2.244","10.034,-14.934,3.366,-1.642,0.034,2.358","6.27,-2.602,-2.516,-1.706,-0.02,2.562","5.082,8.542,-0.668,-1.83,-0.078,2.652","7.014,6.092,0.312,-2.014,-0.184,2.648","3.818,-0.592,-1.178,-2.27,-0.218,2.54","4.496,-4.042,-1.4,-2.198,-0.268,2.492","5.69,-4.7,1.472,-2.112,-0.316,2.562","4.784,-3.322,2.128,-2.044,-0.332,2.57","2.912,-1.392,2.584,-2.064,-0.366,2.622","2.088,2.16,2.856,-2.214,-0.422,2.752"
